order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI200613,O104332,P1002,2,210.5,0.1
OI200614,O114030,P1112,2,139.64,0.1
OI200615,O121957,P1076,2,241.3,0.0
OI200616,O104275,P1046,4,252.68,0.05
OI200617,O120539,P1179,2,125.5,0.05
OI200618,O105696,P1149,5,15.47,0.1
OI200619,O119442,P1155,4,111.45,0.0
OI200620,O120943,P1030,1,274.86,0.1
OI200621,O121480,P1134,3,66.79,0.0
OI200622,O110979,P1161,1,99.49,0.1
OI200623,O109681,P1104,2,420.95,0.0
OI200624,O113507,P1029,2,80.55,0.15
OI200625,O108900,P1152,4,111.52,0.0
OI200626,O102290,P1066,1,189.75,0.2
OI200627,O112772,P1090,5,443.97,0.0
OI200628,O106405,P1091,2,154.11,0.0
OI200629,O107730,P1074,4,160.91,0.15
OI200630,O114337,P1056,4,368.2,0.15
OI200631,O107447,P1016,5,100.63,0.05
OI200632,O110549,P1026,2,195.51,0.25
OI200633,O120394,P1072,1,18.31,0.2
OI200634,O114467,P1096,1,184.64,0.0
OI200635,O114815,P1066,5,179.55,0.25
OI200636,O115029,P1027,1,98.85,0.0
OI200637,O120717,P1147,2,244.82,0.15
OI200638,O115361,P1030,1,265.08,0.05
OI200639,O116460,P1174,1,201.37,0.05
OI200640,O114203,P1108,1,209.33,0.15
OI200641,O114832,P1034,2,449.77,0.1
OI200642,O102625,P1155,2,100.05,0.05
OI200643,O120498,P1069,1,103.11,0.0
OI200644,O117469,P1046,4,256.24,0.2
OI200645,O118770,P1155,3,105.94,0.05
OI200646,O100969,P1163,1,66.08,0.1
OI200647,O111207,P1176,1,190.74,0.1
OI200648,O111961,P1175,1,244.54,0.0
OI200649,O111620,P1023,1,21.45,0.0
OI200650,O116524,P1042,1,313.45,0.15
OI200651,O106692,P1102,2,278.28,0.0
OI200652,O113942,P1024,2,16.93,0.0
OI200653,O109185,P1115,2,79.06,0.0
OI200654,O120641,P1051,3,58.72,0.2
OI200655,O112520,P1033,2,77.71,0.05
OI200656,O112425,P1004,2,133.53,0.0
OI200657,O112535,P1044,3,393.67,0.05
OI200658,O102062,P1149,4,16.22,0.0
OI200659,O113312,P1000,2,29.13,0.0
OI200660,O116956,P1143,1,65.84,0.05
OI200661,O113159,P1036,3,243.35,0.0
OI200662,O105366,P1038,2,42.35,0.0
OI200663,O100069,P1115,1,77.07,0.25
OI200664,O108029,P1075,3,277.07,0.15
OI200665,O105716,P1018,2,263.83,0.05
OI200666,O106775,P1087,2,271.04,0.0
OI200667,O106269,P1152,4,113.59,0.05
OI200668,O106359,P1175,5,252.28,0.05
OI200669,O121570,P1097,2,281.01,0.1
OI200670,O113074,P1175,2,250.73,0.0
OI200671,O105273,P1028,2,133.94,0.1
OI200672,O100233,P1005,2,221.23,0.05
OI200673,O115786,P1015,3,341.6,0.05
OI200674,O115144,P1074,3,161.94,0.0
OI200675,O120599,P1158,3,33.45,0.05
OI200676,O113638,P1126,4,220.29,0.25
OI200677,O108384,P1010,2,56.67,0.05
OI200678,O104555,P1176,5,191.22,0.2
OI200679,O102104,P1117,4,165.44,0.1
OI200680,O120955,P1065,1,210.04,0.0
OI200681,O104143,P1052,3,181.45,0.05
OI200682,O116512,P1088,2,127.41,0.05
OI200683,O106160,P1105,1,206.14,0.0
OI200684,O119538,P1077,4,410.94,0.15
OI200685,O104524,P1125,3,147.56,0.0
OI200686,O110570,P1129,2,134.66,0.0
OI200687,O103681,P1078,2,203.88,0.0
OI200688,O115798,P1093,2,194.71,0.2
OI200689,O105086,P1097,1,263.88,0.1
OI200690,O119662,P1011,4,368.41,0.0
OI200691,O109596,P1005,5,212.04,0.2
OI200692,O117284,P1089,4,31.45,0.15
OI200693,O100538,P1065,4,191.35,0.25
OI200694,O111878,P1067,4,368.63,0.0
OI200695,O105802,P1145,3,210.94,0.15
OI200696,O120305,P1126,4,227.88,0.0
OI200697,O117635,P1019,2,157.96,0.0
OI200698,O100619,P1062,1,188.06,0.0
OI200699,O101704,P1075,2,290.08,0.05
OI200700,O118133,P1008,4,15.78,0.05
OI200701,O114483,P1168,2,200.85,0.0
OI200702,O115577,P1156,1,375.35,0.2
OI200703,O111834,P1082,1,328.46,0.25
OI200704,O109623,P1032,3,303.76,0.1
OI200705,O115769,P1005,2,200.04,0.15
OI200706,O106221,P1040,2,237.41,0.15
OI200707,O106769,P1179,1,118.68,0.0
OI200708,O112441,P1119,3,331.14,0.15
OI200709,O121039,P1011,2,367.38,0.0
OI200710,O116671,P1123,5,297.64,0.15
OI200711,O113347,P1031,5,35.36,0.2
OI200712,O104334,P1170,2,183.63,0.1
OI200713,O100760,P1144,4,226.26,0.05
OI200714,O106742,P1145,1,200.35,0.2
OI200715,O100295,P1039,1,313.0,0.15
OI200716,O100402,P1024,3,15.88,0.1
OI200717,O104482,P1068,2,157.6,0.0
OI200718,O110354,P1101,1,308.38,0.1
OI200719,O111451,P1092,1,340.18,0.05
OI200720,O108224,P1087,1,271.18,0.25
OI200721,O116233,P1070,4,81.18,0.05
OI200722,O120295,P1170,1,172.86,0.0
OI200723,O120359,P1165,2,286.46,0.25
OI200724,O101935,P1005,3,207.15,0.0
OI200725,O110354,P1033,5,78.34,0.0
OI200726,O108636,P1157,2,175.18,0.15
OI200727,O118969,P1156,2,394.4,0.15
OI200728,O105622,P1152,1,115.55,0.0
OI200729,O109743,P1028,2,125.54,0.0
OI200730,O109837,P1054,1,97.73,0.0
OI200731,O116027,P1033,1,82.28,0.0
OI200732,O114361,P1176,1,199.28,0.0
OI200733,O107316,P1154,5,241.7,0.0
OI200734,O111228,P1001,2,50.03,0.15
OI200735,O111380,P1116,1,12.62,0.1
OI200736,O117267,P1025,2,265.32,0.05
OI200737,O100479,P1010,1,57.32,0.15
OI200738,O103888,P1101,5,292.99,0.1
OI200739,O114449,P1115,1,77.15,0.2
OI200740,O107163,P1045,2,147.23,0.05
OI200741,O118513,P1031,1,37.1,0.2
OI200742,O105165,P1042,3,314.68,0.0
OI200743,O114452,P1147,4,222.56,0.1
OI200744,O101073,P1041,1,122.92,0.0
OI200745,O113476,P1147,5,244.51,0.0
OI200746,O112481,P1178,1,90.87,0.1
OI200747,O113661,P1150,1,51.27,0.15
OI200748,O117890,P1149,2,15.55,0.05
OI200749,O104856,P1093,5,205.65,0.0
OI200750,O104651,P1112,4,128.37,0.1
OI200751,O115766,P1088,1,130.24,0.05
OI200752,O117043,P1148,2,285.13,0.0
OI200753,O101853,P1164,2,227.07,0.1
OI200754,O120985,P1130,2,250.17,0.0
OI200755,O107344,P1087,2,262.86,0.05
OI200756,O121984,P1021,1,390.96,0.0
OI200757,O100381,P1041,2,131.14,0.0
OI200758,O121481,P1147,1,237.67,0.1
OI200759,O109607,P1003,4,238.34,0.1
OI200760,O100224,P1016,2,108.66,0.1
OI200761,O104032,P1027,5,108.08,0.0
OI200762,O101149,P1174,1,187.79,0.15
OI200763,O101234,P1062,2,206.54,0.0
OI200764,O108896,P1005,4,214.75,0.0
OI200765,O110079,P1072,5,20.0,0.15
OI200766,O107478,P1059,1,332.6,0.15
OI200767,O121360,P1094,1,137.71,0.0
OI200768,O106419,P1030,5,276.22,0.0
OI200769,O104086,P1112,1,129.68,0.15
OI200770,O118743,P1091,1,162.0,0.1
OI200771,O119826,P1022,5,78.93,0.1
OI200772,O104455,P1130,3,228.28,0.0
OI200773,O113473,P1121,1,206.69,0.15
OI200774,O120329,P1101,1,287.94,0.0
OI200775,O108850,P1003,1,238.08,0.25
OI200776,O102312,P1041,1,121.77,0.2
OI200777,O116332,P1083,4,105.83,0.1
OI200778,O113055,P1067,1,378.48,0.0
OI200779,O108737,P1126,2,231.58,0.1
OI200780,O105888,P1121,1,213.55,0.15
OI200781,O111358,P1168,4,216.84,0.0
OI200782,O113511,P1177,1,25.43,0.15
OI200783,O114564,P1030,5,281.01,0.25
OI200784,O118094,P1012,2,146.6,0.05
OI200785,O117666,P1133,2,115.01,0.0
OI200786,O108226,P1147,2,235.79,0.0
OI200788,O106051,P1015,5,331.68,0.25
OI200789,O104340,P1002,1,226.19,0.0
OI200790,O108343,P1163,2,73.6,0.1
OI200791,O104934,P1150,2,47.41,0.0
OI200792,O120628,P1162,2,93.8,0.0
OI200793,O106956,P1090,1,454.78,0.2
OI200794,O121206,P1088,1,128.08,0.1
OI200795,O114474,P1025,1,245.16,0.05
OI200796,O117614,P1113,3,196.0,0.2
OI200797,O121568,P1113,2,194.16,0.25
OI200798,O121311,P1098,4,103.94,0.05
OI200799,O115117,P1156,1,366.15,0.25
OI200800,O101015,P1165,5,296.47,0.1
OI200801,O116781,P1093,5,211.78,0.0
OI200802,O101210,P1006,2,287.06,0.1
OI200803,O113389,P1012,5,165.7,0.0
OI200804,O105234,P1038,2,43.46,0.15
OI200805,O111246,P1128,3,313.72,0.1
OI200806,O115186,P1159,5,98.71,0.0
OI200807,O102384,P1086,1,71.22,0.0
OI200808,O106496,P1016,2,104.52,0.05
OI200809,O115264,P1178,2,86.08,0.0
OI200810,O101758,P1159,-1,104.07,0.1
OI200811,O106959,P1053,1,297.69,0.0
OI200812,O119442,P1083,1,113.03,0.1
OI200813,O113977,P1108,3,204.62,0.0
OI200814,O111311,P1155,4,101.56,0.1
OI200815,O106388,P1094,4,140.13,0.05
OI200816,O113241,P1085,1,221.35,0.05
OI200817,O120867,P1131,1,26.52,0.15
OI200818,O118418,P1165,5,273.15,0.15
OI200819,O118268,P1089,2,31.04,0.0
OI200820,O104565,P1002,1,207.66,0.1
OI200821,O109362,P1056,1,337.52,0.05
OI200822,O105855,P1097,5,273.07,0.0
OI200823,O106962,P1020,3,93.33,0.1
OI200824,O108042,P1014,3,363.09,0.2
OI200825,O105797,P1026,1,195.31,0.05
OI200826,O114625,P1056,1,351.33,0.15
OI200827,O121231,P1117,5,179.66,0.05
OI200828,O106810,P1101,2,315.81,0.05
OI200829,O113071,P1110,5,265.78,0.1
OI200830,O102213,P1046,1,252.03,0.1
OI200831,O102884,P1038,5,41.67,0.0
OI200833,O102790,P1039,1,318.29,0.1
OI200834,O100836,P1037,3,74.79,0.1
OI200835,O114402,P1131,4,26.96,0.15
OI200836,O110347,P1032,2,311.55,0.1
OI200837,O111557,P1080,1,133.81,0.0
OI200838,O106928,P1101,2,292.46,0.1
OI200839,O112535,P1084,2,127.21,0.1
OI200840,O115275,P1018,1,262.71,0.0
OI200841,O100549,P1095,4,210.96,0.15
OI200842,O114416,P1164,5,246.83,0.15
OI200843,O116995,P1067,2,406.85,0.1
OI200844,O110280,P1007,1,149.57,0.0
OI200845,O109697,P1131,1,25.44,0.0
OI200846,O120528,P1032,1,286.9,0.05
OI200847,O119982,P1049,2,199.48,0.15
OI200848,O117442,P1113,2,190.08,0.1
OI200849,O106067,P1079,4,411.13,0.0
OI200850,O114718,P1146,1,49.29,0.0
OI200851,O114550,P1050,5,71.24,0.05
OI200852,O115237,P1008,4,17.39,0.15
OI200853,O104887,P1028,1,123.17,0.1
OI200854,O109003,P1068,1,165.34,0.1
OI200855,O109610,P1036,2,225.01,0.1
OI200856,O118592,P1001,1,53.13,0.1
OI200857,O120456,P1104,1,426.31,0.0
OI200858,O105399,P1120,1,270.73,0.25
OI200859,O119671,P1007,4,143.23,0.0
OI200860,O101625,P1024,2,16.13,0.0
OI200861,O114646,P1021,2,396.67,0.0
OI200862,O108896,P1162,4,98.24,0.0
OI200863,O120134,P1044,1,404.97,0.15
OI200864,O118914,P1002,3,221.34,0.25
OI200865,O112875,P1009,1,298.25,0.0
OI200866,O103077,P1111,1,75.27,0.25
OI200867,O107988,P1120,1,283.99,0.0
OI200868,O102594,P1048,1,156.66,0.0
OI200869,O107525,P1020,1,89.88,0.1
OI200870,O112777,P1082,2,338.28,0.15
OI200871,O103938,P1060,4,135.04,0.25
OI200872,O105464,P1164,2,252.29,0.05
OI200873,O117921,P1053,5,290.12,0.25
OI200874,O108494,P1007,1,153.24,0.0
OI200875,O121487,P1016,1,100.31,0.1
OI200876,O110611,P1027,2,98.43,0.1
OI200877,O119742,P1084,1,129.98,0.0
OI200878,O120575,P1043,2,236.14,0.15
OI200879,O106580,P1106,2,22.9,0.0
OI200880,O104332,P1007,3,149.16,0.1
OI200881,O105907,P1138,4,310.45,0.0
OI200882,O109471,P1076,1,245.62,0.05
OI200883,O106780,P1014,1,358.86,0.05
OI200884,O116317,P1027,2,107.79,0.1
OI200885,O117381,P1113,1,180.37,0.05
OI200886,O104567,P1142,1,435.07,0.05
OI200887,O120402,P1118,4,179.93,0.2
OI200888,O105735,P1155,2,105.21,0.15
OI200889,O109933,P1096,1,167.47,0.05
OI200890,O117959,P1006,1,265.99,0.0
OI200891,O108995,P1043,4,216.77,0.0
OI200892,O117672,P1066,4,177.45,0.1
OI200893,O121443,P1130,1,248.36,0.0
OI200894,O114680,P1084,1,140.1,0.0
OI200895,O110311,P1072,2,18.71,0.05
OI200896,O107537,P1002,1,216.22,0.0
OI200897,O108410,P1093,4,207.96,0.0
OI200898,O111816,P1051,1,58.76,0.0
OI200899,O106573,P1122,2,112.21,0.1
OI200901,O106597,P1111,2,74.3,0.0
OI200902,O100008,P1156,3,374.12,0.0
OI200903,O100955,P1101,2,284.47,0.15
OI200904,O113722,P1053,1,310.25,0.0
OI200905,O101959,P1077,2,404.57,0.15
OI200906,O120712,P1150,4,46.35,0.05
OI200907,O106912,P1155,2,102.36,0.0
OI200908,O103026,P1056,1,361.79,0.0
OI200909,O117527,P1091,1,151.21,0.1
OI200910,O101016,P1114,4,12.86,0.05
OI200911,O113347,P1107,2,329.48,0.05
OI200912,O113939,P1028,1,127.45,0.1
OI200913,O111991,P1079,2,417.86,0.0
OI200914,O103584,P1121,1,204.22,0.1
OI200915,O101730,P1021,2,393.3,0.15
OI200917,O102904,P1136,5,61.42,0.05
OI200918,O109062,P1131,2,25.47,0.05
OI200919,O108138,P1023,1,22.4,0.1
OI200920,O106524,P1011,4,350.09,0.0
OI200921,O103714,P1092,1,360.25,0.1
OI200922,O121886,P1179,1,127.11,0.15
OI200923,O118195,P1082,1,338.74,0.15
OI200924,O106856,P1143,4,64.25,0.05
OI200925,O120840,P1043,5,218.59,0.0
OI200926,O118323,P1154,4,225.07,0.05
OI200927,O113498,P1077,4,393.94,0.0
OI200928,O111271,P1059,1,320.03,0.15
OI200929,O114523,P1028,5,125.98,0.0
OI200930,O102067,P1002,1,227.43,0.0
OI200931,O118128,P1160,2,267.52,0.05
OI200932,O112682,P1089,1,30.55,0.0
OI200934,O107021,P1029,1,83.74,0.15
OI200935,O106213,P1079,4,406.22,0.1
OI200936,O115873,P1132,2,192.71,0.1
OI200937,O100359,P1174,5,197.88,0.0
OI200938,O104718,P1094,2,142.06,0.15
OI200939,O101685,P1163,4,73.42,0.0
OI200940,O119757,P1062,4,205.79,0.05
OI200941,O115640,P1115,5,77.76,0.25
OI200942,O118989,P1042,5,322.36,0.25
OI200943,O115223,P1169,3,304.43,0.0
OI200944,O100098,P1054,1,101.35,0.0
OI200945,O112376,P1046,2,248.71,0.2
OI200946,O114725,P1157,1,179.33,0.0
OI200947,O116149,P1124,1,271.84,0.0
OI200948,O104180,P1154,2,227.44,0.0
OI200949,O117742,P1076,2,251.32,0.0
OI200950,O120120,P1138,5,295.53,0.1
OI200951,O104557,P1165,4,306.67,0.0
OI200952,O118183,P1021,2,434.45,0.1
OI200953,O110104,P1154,2,236.28,0.1
OI200954,O116957,P1096,4,174.17,0.0
OI200955,O109280,P1041,2,129.13,0.0
OI200956,O102129,P1143,5,67.41,0.0
OI200957,O108947,P1135,2,20.59,0.0
OI200958,O120191,P1113,4,194.23,0.0
OI200959,O107991,P1117,-1,159.78,0.1
OI200960,O120677,P1039,1,311.11,0.1
OI200961,O121075,P1131,3,28.45,0.15
OI200962,O110437,P1036,4,237.47,0.0
OI200963,O104996,P1107,1,341.51,0.0
OI200964,O105451,P1009,5,297.43,0.0
OI200965,O112639,P1159,1,94.76,0.25
OI200966,O115836,P1113,5,188.94,0.1
OI200967,O108686,P1134,5,60.36,0.25
OI200968,O114596,P1041,2,122.27,0.0
OI200969,O116903,P1052,4,186.34,0.0
OI200970,O114862,P1016,5,112.15,0.05
OI200971,O110358,P1015,1,348.72,0.0
OI200972,O105271,P1162,2,93.73,0.1
OI200973,O121547,P1010,2,55.18,0.05
OI200974,O101893,P1009,3,315.42,0.1
OI200975,O101715,P1155,1,104.69,0.05
OI200976,O101626,P1117,1,175.3,0.05
OI200977,O104857,P1144,5,204.31,0.05
OI200978,O112096,P1039,1,336.73,0.0
OI200979,O106126,P1101,3,308.3,0.05
OI200981,O112782,P1084,1,140.35,0.0
OI200982,O116904,P1101,2,287.64,0.0
OI200983,O101606,P1052,3,170.99,0.05
OI200984,O114651,P1119,2,369.15,0.0
OI200985,O100671,P1174,2,179.5,0.1
OI200986,O105809,P1113,1,185.1,0.0
OI200987,O108794,P1003,3,244.69,0.05
OI200988,O106932,P1123,4,294.86,0.0
OI200989,O112309,P1166,1,104.97,0.0
OI200990,O108511,P1004,4,145.62,0.0
OI200991,O112777,P1027,5,102.96,0.0
OI200993,O104669,P1036,4,228.91,0.1
OI200994,O108470,P1083,1,106.45,0.0
OI200995,O118948,P1073,1,312.04,0.15
OI200996,O102687,P1063,5,186.66,0.05
OI200997,O119661,P1137,4,168.3,0.0
OI200998,O117484,P1121,5,200.84,0.0
OI200999,O107646,P1145,1,219.71,0.05
OI201000,O117419,P1064,1,216.4,0.05
OI201001,O116267,P1036,2,244.78,0.15
OI201002,O119325,P1175,2,231.91,0.0
OI201003,O110327,P1178,4,84.27,0.0
OI201004,O114947,P1038,1,39.7,0.05
OI201005,O121400,P1145,1,208.11,0.1
OI201006,O118914,P1086,2,76.51,0.0
OI201007,O117174,P1079,2,381.52,0.2
OI201008,O106877,P1098,5,98.58,0.0
OI201009,O120057,P1078,3,187.66,0.0
OI201010,O112992,P1098,5,111.34,0.05
OI201011,O120220,P1031,3,36.06,0.05
OI201012,O121402,P1143,5,62.76,0.1
OI201013,O117555,P1068,5,148.08,0.1
OI201014,O119355,P1035,5,76.88,0.1
OI201015,O116693,P1130,4,250.68,0.1
OI201016,O106346,P1095,2,208.44,0.1
OI201017,O116640,P1128,2,321.95,0.0
OI201018,O106116,P1112,5,143.69,0.0
OI201019,O117096,P1030,1,263.07,0.15
OI201020,O115477,P1134,1,67.1,0.15
OI201021,O113421,P1148,5,257.42,0.05
OI201022,O104627,P1103,2,150.74,0.0
OI201023,O115465,P1134,3,67.33,0.0
OI201024,O104726,P1038,1,40.39,0.05
OI201026,O106108,P1145,1,205.53,0.0
OI201027,O114802,P1078,1,209.66,0.0
OI201028,O109595,P1115,3,78.61,0.1
OI201029,O102856,P1150,2,46.9,0.05
OI201030,O107646,P1146,1,51.14,0.0
OI201031,O100468,P1178,2,82.48,0.05
OI201032,O121609,P1046,4,249.89,0.15
OI201033,O104823,P1078,2,190.93,0.05
OI201034,O111875,P1063,1,178.04,0.0
OI201035,O121618,P1070,2,86.37,0.0
OI201036,O108143,P1145,2,212.49,0.1
OI201037,O109636,P1053,2,292.8,0.0
OI201038,O102165,P1050,4,76.24,0.0
OI201039,O120582,P1015,1,334.47,0.2
OI201040,O103821,P1054,1,98.03,0.0
OI201041,O113758,P1170,1,194.04,0.2
OI201042,O121230,P1090,5,461.43,0.2
OI201043,O104169,P1022,1,75.45,0.25
OI201044,O105301,P1017,3,55.55,0.15
OI201045,O108690,P1140,4,125.49,0.0
OI201046,O111506,P1066,2,181.6,0.1
OI201047,O108241,P1156,5,356.58,0.0
OI201048,O119743,P1065,1,208.62,0.1
OI201049,O112745,P1045,4,134.74,0.0
OI201050,O114576,P1037,5,72.96,0.0
OI201051,O109917,P1132,2,186.24,0.0
OI201052,O108459,P1153,2,164.54,0.0
OI201053,O102428,P1076,4,247.76,0.05
OI201054,O101298,P1017,2,55.4,0.2
OI201055,O114771,P1058,2,212.47,0.05
OI201056,O120243,P1143,2,60.94,0.05
OI201057,O111977,P1141,4,212.89,0.0
OI201058,O118660,P1065,2,206.66,0.0
OI201059,O118560,P1042,1,318.41,0.2
OI201060,O110141,P1068,1,163.59,0.25
OI201061,O112102,P1078,3,187.42,0.0
OI201062,O107374,P1032,5,292.41,0.15
OI201063,O103402,P1059,1,333.98,0.0
OI201064,O115684,P1034,1,458.86,0.0
OI201065,O117315,P1039,1,332.39,0.0
OI201066,O116798,P1025,2,245.28,0.05
OI201067,O109070,P1149,3,17.04,0.2
OI201068,O106216,P1099,5,220.49,0.0
OI201069,O104469,P1010,1,55.7,0.15
OI201070,O100444,P1010,4,57.4,0.0
OI201071,O113243,P1109,1,201.68,0.0
OI201072,O114604,P1049,1,194.03,0.2
OI201073,O118041,P1061,3,462.59,0.1
OI201074,O113758,P1172,3,153.82,0.1
OI201075,O105044,P1175,4,247.74,0.0
OI201076,O113671,P1115,5,72.82,0.2
OI201077,O110587,P1178,4,91.78,0.0
OI201078,O119024,P1153,3,170.85,0.0
OI201079,O116019,P1120,4,261.07,0.1
OI201080,O118403,P1122,1,105.61,0.0
OI201081,O113438,P1120,1,285.09,0.0
OI201082,O117629,P1140,1,135.2,0.1
OI201083,O111153,P1022,1,77.98,0.05
OI201084,O120262,P1095,5,207.93,0.15
OI201085,O120960,P1158,1,33.73,0.1
OI201086,O110070,P1068,1,162.25,0.25
OI201087,O105269,P1076,1,240.45,0.1
OI201088,O121660,P1123,2,302.92,0.1
OI201089,O116382,P1024,2,15.93,0.15
OI201090,O118496,P1114,1,12.93,0.1
OI201091,O114357,P1059,2,345.8,0.15
OI201092,O118161,P1037,2,76.56,0.1
OI201093,O105123,P1118,1,170.0,0.0
OI201094,O107174,P1131,4,26.23,0.05
OI201095,O108156,P1025,2,245.61,0.25
OI201096,O102579,P1079,3,407.84,0.05
OI201097,O103567,P1167,2,145.04,0.2
OI201098,O112743,P1119,1,363.67,0.1
OI201099,O113896,P1135,1,22.76,0.0
OI201100,O114757,P1017,2,51.94,0.05
OI201101,O115941,P1063,1,174.87,0.0
OI201102,O121728,P1042,1,307.04,0.05
OI201103,O107838,P1030,5,278.02,0.25
OI201104,O105603,P1120,4,273.38,0.2
OI201105,O107673,P1087,1,268.01,0.05
OI201106,O120334,P1166,5,104.49,0.1
OI201107,O117875,P1118,3,175.15,0.05
OI201108,O105945,P1101,1,289.83,0.1
OI201109,O103638,P1035,3,86.98,0.1
OI201110,O114944,P1067,3,373.87,0.1
OI201111,O104128,P1031,5,37.57,0.0
OI201112,O116828,P1095,0,192.42,0.0
OI201113,O106819,P1057,5,80.76,0.0
OI201114,O118064,P1024,2,16.93,0.25
OI201115,O107294,P1041,4,125.62,0.1
OI201116,O100684,P1175,4,258.24,0.2
OI201117,O110105,P1083,4,100.79,0.0
OI201118,O102748,P1023,1,21.46,0.0
OI201119,O110632,P1174,2,183.19,0.1
OI201120,O109818,P1056,2,350.9,0.05
OI201121,O113091,P1148,2,254.48,0.0
OI201122,O116522,P1156,5,372.56,0.1
OI201123,O116279,P1072,4,20.09,0.15
OI201124,O108178,P1080,1,144.4,0.0
OI201125,O108945,P1037,1,77.64,0.1
OI201126,O103701,P1071,3,15.51,0.15
OI201127,O110754,P1113,2,197.05,0.2
OI201128,O104204,P1128,3,314.29,0.2
OI201129,O120325,P1131,2,28.66,0.15
OI201130,O118593,P1082,5,343.34,0.0
OI201131,O108233,P1033,1,83.35,0.1
OI201132,O100066,P1175,2,255.47,0.05
OI201133,O102619,P1087,2,252.72,0.0
OI201134,O118361,P1136,3,57.44,0.05
OI201135,O103468,P1051,1,60.03,0.05
OI201136,O104047,P1089,1,29.97,0.15
OI201137,O119626,P1149,1,15.61,0.0
OI201138,O101327,P1077,2,403.93,0.0
OI201139,O104232,P1071,4,16.23,0.1
OI201140,O121868,P1038,1,43.54,0.0
OI201141,O106357,P1127,4,393.41,0.25
OI201142,O107244,P1161,2,90.93,0.05
OI201143,O110947,P1153,3,155.37,0.0
OI201144,O107597,P1004,4,131.75,0.0
OI201145,O104146,P1104,2,449.85,0.1
OI201146,O110354,P1009,4,292.49,0.15
OI201147,O109141,P1106,2,21.78,0.1
OI201148,O107749,P1070,2,79.99,0.2
OI201149,O110229,P1056,2,351.6,0.25
OI201150,O105432,P1096,5,177.09,0.0
OI201151,O109782,P1073,1,308.65,0.15
OI201152,O103826,P1009,2,301.89,0.1
OI201153,O117540,P1005,2,207.19,0.1
OI201154,O104747,P1055,4,92.92,0.25
OI201155,O110570,P1129,2,126.89,0.0
OI201156,O120080,P1109,5,205.96,0.05
OI201157,O112986,P1141,1,225.17,0.0
OI201158,O121270,P1017,2,52.94,0.25
OI201159,O100796,P1026,1,181.69,0.0
OI201160,O118350,P1132,3,181.81,0.0
OI201161,O112763,P1099,1,224.02,0.05
OI201162,O115174,P1052,1,176.52,0.0
OI201163,O108554,P1104,2,439.05,0.1
OI201164,O113749,P1128,1,325.23,0.0
OI201165,O113071,P1079,1,423.85,0.1
OI201166,O108872,P1108,2,205.75,0.2
OI201167,O104455,P1123,2,314.29,0.0
OI201168,O105178,P1038,4,41.53,0.0
OI201169,O100757,P1049,1,200.51,0.05
OI201170,O112586,P1018,2,263.99,0.05
OI201171,O116300,P1043,2,217.0,0.2
OI201172,O111417,P1032,3,292.28,0.2
OI201173,O119135,P1029,2,79.76,0.05
OI201174,O115322,P1095,2,201.21,0.1
OI201175,O115263,P1028,3,132.77,0.0
OI201176,O111451,P1007,1,139.55,0.1
OI201177,O103719,P1171,2,366.47,0.15
OI201178,O100052,P1162,1,97.31,0.15
OI201179,O101142,P1056,2,338.51,0.0
OI201180,O111752,P1141,4,227.64,0.1
OI201181,O108071,P1164,-1,249.33,0.0
OI201182,O101855,P1101,3,312.44,0.05
OI201183,O119190,P1039,1,338.69,0.25
OI201184,O121044,P1054,4,102.0,0.0
OI201185,O112837,P1031,1,36.12,0.0
OI201186,O117718,P1112,4,135.69,0.05
OI201187,O101717,P1009,1,294.45,0.25
OI201188,O112323,P1115,2,73.24,0.15
OI201189,O104010,P1092,1,350.11,0.0
OI201190,O119999,P1094,2,138.27,0.2
OI201191,O116984,P1053,1,283.94,0.1
OI201192,O120059,P1107,5,328.57,0.2
OI201193,O112381,P1135,4,22.21,0.15
OI201194,O120329,P1022,4,74.01,0.0
OI201195,O100975,P1069,2,100.87,0.05
OI201196,O101754,P1174,4,181.64,0.1
OI201197,O114867,P1020,1,90.12,0.1
OI201198,O104241,P1132,1,189.09,0.05
OI201199,O119055,P1036,3,220.87,0.2
OI201200,O105917,P1068,1,150.57,0.0
OI201201,O120694,P1132,3,188.88,0.1
OI201202,O118126,P1052,2,188.43,0.05
OI201203,O104375,P1000,3,31.89,0.0
OI201204,O120058,P1048,1,156.27,0.0
OI201205,O120768,P1175,3,252.29,0.1
OI201206,O118117,P1048,5,161.69,0.0
OI201207,O110686,P1133,2,130.76,0.0
OI201208,O112552,P1128,2,349.73,0.0
OI201209,O116219,P1137,2,163.43,0.0
OI201210,O116076,P1073,3,312.83,0.1
OI201211,O119818,P1007,1,150.0,0.0
OI201212,O121328,P1051,1,61.85,0.0
OI201213,O121500,P1152,3,113.72,0.0
OI201214,O120431,P1113,4,196.08,0.0
OI201215,O101951,P1161,4,92.12,0.0
OI201216,O102514,P1128,1,347.48,0.0
OI201217,O117496,P1076,2,262.51,0.0
OI201218,O112913,P1022,2,83.18,0.2
OI201219,O104396,P1107,1,349.84,0.25
OI201220,O115808,P1138,1,323.81,0.0
OI201221,O101718,P1104,4,449.45,0.15
OI201222,O104585,P1018,1,255.65,0.1
OI201223,O109383,P1068,1,152.45,0.05
OI201224,O100003,P1146,2,52.29,0.0
OI201225,O108387,P1130,1,251.68,0.0
OI201226,O100683,P1174,3,195.67,0.1
OI201227,O113554,P1047,1,137.1,0.1
