order_id,customer_id,order_date,payment_method,sales_channel,order_status,shipping_city,shipping_fee
O100301,C12807,2025-06-25 00:00:00,"CARd,",Marketplace,Shipped,Artashat,4.5
O100302,C11858,2025-08-22 00:00:00,PayPal,Mobile App,Completed,DILIJAN,8.5
O100303,C11102,2025-04-16 00:00:00,"""""PAYPAL""""",Website,Completed,ARMAVIR,6.0
O100304,C11500,2025-09-24 00:00:00,"CaRD,",Marketplace,Completed,#Etchmiadzin,0.0
O100305,C12481,2025-09-05 00:00:00,PayPal,Mobile App,Completed,Gyumri,0.0
O100306,C11820,2025-06-28 00:00:00,CARD,Website,Pending,KaPaN,0.0
O100307,C10841,2025-09-01 00:00:00,'Bank Transfer',Website,Completed,HRazDan,6.0
O100308,C12079,2025-02-19 00:00:00,paypal,Marketplace,Pending,Armavir,0.0
O100309,C13158,2025-08-13 00:00:00,cash,Social Media,Shipped,Vagharshapat,4.5
O100310,C12440,2025-12-23 00:00:00,'CARD',Mobile App,Completed,Dilijan,0.0
O100311,C13315,2025-08-20 00:00:00,"PayPal,",Website,Completed,Artashat,0.0
O100312,C11255,2025-06-13 00:00:00,Card,Website,Completed,"""Armavir""",0.0
O100313,C12957,2025-02-04 00:00:00,Card,Website,Completed,kapan,0.0
O100314,C12239,2025-06-03 00:00:00,card,Mobile App,Completed,"""Yerev.""",0.0
O100315,C11939,2025-01-23 00:00:00,PAYPAL,Website,Shipped,dilijan,0.0
O100316,C10269,2025-12-30 00:00:00,Apple Pay,Marketplace,Pending,'artashat',4.5
O100317,C12785,2025-02-28 00:00:00,Card,Website,Completed,Armavir,8.5
O100318,C12124,2025-01-12 00:00:00,PayPal,Mobile App,Completed,'Yerevan',2.5
O100319,C10734,2025-06-25 00:00:00,card.,Website,Completed,#YerEvAN,6.0
O100320,C10883,2025-11-28 00:00:00,Apple Pay,Website,Completed,"""""VNZ""""",0.0
O100321,C13238,2025-02-25 00:00:00,cash,Mobile App,Completed,"""Vanadzor""",0.0
O100322,C12331,2025-12-13 00:00:00,Card,Mobile App,Completed,Gyumri,6.0
O100323,C11112,2025-03-26 00:00:00,Card,Mobile App,Completed,armAVIR,8.5
O100324,C12591,2025-05-05 00:00:00,"Card,",Website,Completed,#HRAZDAN,0.0
O100325,C10648,2025-09-22 00:00:00,CARd,Website,Shipped,Yerevan,4.5
O100326,C11179,2025-03-31 00:00:00,PayPal,Marketplace,Completed,'Yerevan',2.5
O100327,C12297,2025-10-10 00:00:00,  Card  ,Mobile App,Completed,"""""gyumri""""",2.5
O100328,C12142,2025-03-23 00:00:00,Apple Pay,Mobile App,Cancelled,KAPAN,0.0
O100329,C10016,2025-06-19 00:00:00,Bank Transfer,Website,Cancelled,Artashat.,8.5
O100330,C10116,2025-10-14 00:00:00,"""bank transfer""",Marketplace,Cancelled,Artashat,0.0
O100331,C10982,2025-08-07 00:00:00,'Card',Website,Completed,"Artashat,",2.5
O100332,C12380,2025-08-25 00:00:00,PayPal,Website,Completed,Dilijan,2.5
O100333,C11846,2025-04-29 00:00:00,Bank Transfer,Website,Completed,Etchmiadzin,6.0
O100334,C11545,2025-07-27 00:00:00,PayPal,Website,Completed,Hrazdan,4.5
O100335,C13151,2025-11-19 00:00:00,Apple Pay,Website,Completed,Dilijan,2.5
O100336,C12693,2025-04-05 00:00:00,Card,Website,Completed,"dilijan,",0.0
O100337,C13274,2025-04-06 00:00:00,Card,Website,Completed,Armavir,0.0
O100338,C12163,2025-11-24 00:00:00,PayPal,Mobile App,Cancelled,etchmiadzin,0.0
O100339,C10962,2025-12-03 00:00:00,PayPal,Social Media,Completed,armaVIR,2.5
O100340,C13291,2025-08-10 00:00:00,Cash,Website,Completed,YEV.,4.5
O100341,C11276,2025-07-22 00:00:00,'cARd',Website,Shipped,Abovyan,6.0
O100342,C13240,2025-01-15 00:00:00,bank transfer,Website,Completed,"""""DILIJAN""""",0.0
O100343,C10846,2025-11-11 00:00:00,Card,Website,Completed,hrazdan,0.0
O100344,C12363,2025-04-12 00:00:00,Card,Website,Completed,#ABOVYAN,0.0
O100345,C12857,2025-08-19 00:00:00,"""""Cash""""",Website,Completed,ETCH.,0.0
O100346,C10371,2025-10-31 00:00:00,"""CARD""",Mobile App,Completed,Kapan,4.5
O100347,C12807,2025-08-08 00:00:00,Cash,Marketplace,Completed,ARMaVIR,0.0
O100348,C12924,2025-07-19 00:00:00,Apple Pay,Social Media,Pending,ARMAVIR,0.0
O100349,C13024,2025-01-03 00:00:00,PayPal,Marketplace,Completed,HrAzdan,6.0
O100350,C11606,2025-12-27 00:00:00,Apple Pay,Website,Pending,Armavir,4.5
O100351,C10155,2025-04-20 00:00:00,"""""PayPal""""",Mobile App,Completed,VANADZOR,0.0
O100352,C12661,2025-04-16 00:00:00,Card,Mobile App,Completed,vanadZor,2.5
O100353,,2025-05-23 00:00:00,"""""paYPaL""""",Website,Completed,YVN,6.0
O100354,C12555,2025-12-27 00:00:00,Apple Pay,Social Media,Completed,"""""dilijan""""",0.0
O100355,C10464,2025-02-02 00:00:00,apple paY,Mobile App,Cancelled,YEREVAN CITY.,2.5
O100356,C10782,2025-10-23 00:00:00,bank transfer.,Mobile App,Completed,YVN.,8.5
O100357,C10803,2025-02-22 00:00:00,Card,Website,Shipped,Dilijan,0.0
O100358,C10219,2025-10-02 00:00:00,Card,Marketplace,Completed,vanadzor,0.0
O100359,C12062,2025-04-06 00:00:00,card,Marketplace,Shipped,Armavir,0.0
O100360,C11773,2025-07-07 00:00:00,Apple Pay,Website,Cancelled,'ArtASHat',8.5
O100361,C10116,2025-06-16 00:00:00,"""""Card""""",Website,Completed,Vanadzor,6.0
O100362,C12378,2025-04-11 00:00:00,PAYPAL,Website,Completed,Armavir,8.5
O100363,C12103,2025-08-23 00:00:00,card,Website,Completed,"DILIJAN,",0.0
O100364,C11374,2025-02-28 00:00:00,Bank Transfer,Mobile App,Completed,"""yerevan city""",8.5
O100365,C13203,2025-05-15 00:00:00,Card,Website,Pending,Vandz.,4.5
O100366,C12018,2025-12-10 00:00:00,"""""card""""",Social Media,Completed,yerevan city,4.5
O100367,C13297,2025-09-08 00:00:00,CARD.,Marketplace,Cancelled,DILIJAN,8.5
O100368,C10307,2025-09-28 00:00:00,#Bank Transfer,Website,Pending,Artashat,4.5
O100369,C10221,2025-11-24 00:00:00,#Card,Website,Completed,vanadzor,4.5
O100370,C11196,2025-06-10 00:00:00,PayPal,Website,Completed,Dilijan,6.0
O100371,C13411,2025-11-02 00:00:00,Card,Website,Cancelled,Dilijan,0.0
O100372,C10796,2025-07-18 00:00:00,"""""PaYPAL""""",Website,Cancelled,"""""HrAZDan""""",8.5
O100373,C11529,2025-11-09 00:00:00,'CARD',Website,Shipped,dilijan,0.0
O100374,C13228,2025-07-20 00:00:00,BanK TransFeR,Social Media,Cancelled,Dilijan,0.0
O100375,C10150,2025-10-28 00:00:00,"Card,",Marketplace,Shipped,kapan,8.5
O100376,C11720,2025-02-28 00:00:00,"""""PayPal""""",Marketplace,Cancelled,ARTASHAT,6.0
O100377,C13249,2025-06-28 00:00:00,"Card,",Mobile App,Cancelled,KAPAN,0.0
O100378,C11556,2025-06-30 00:00:00,"""""Bank Transfer""""",Marketplace,Shipped,#YVN,8.5
O100379,C10111,2025-08-23 00:00:00,"apple pay,",Mobile App,Completed,kapan,4.5
O100380,C10682,2025-11-13 00:00:00,Card,Website,Pending,Kapan,6.0
O100381,C11161,2025-03-30 00:00:00,"""CARD""",Mobile App,Pending,  GYUMRI  ,0.0
O100382,C13304,2025-12-11 00:00:00,PayPal,Social Media,Completed,#Kapan,4.5
O100383,C12379,2025-12-28 00:00:00,Bank Transfer.,Website,Cancelled,"Gyumri,",2.5
O100384,C11565,2025-06-02 00:00:00,Card,Website,Completed,yerevan city,2.5
O100385,C10892,2025-11-11 00:00:00,CaSH,Website,Completed,ARTASHAT,4.5
O100386,C11330,2025-10-30 00:00:00,card,Website,Completed,#DILIJAN,2.5
O100387,C10160,2025-02-13 00:00:00,card,Website,Cancelled,#DILIJAN,6.0
O100388,C11425,2025-12-11 00:00:00,cARD,Website,Pending,'HraZdan',4.5
O100389,C10277,2025-03-10 00:00:00,PayPal.,Social Media,Shipped,Kapan,0.0
O100390,C13391,2025-06-10 00:00:00,'Card',Marketplace,Shipped,dILIJan,0.0
O100391,C11556,2025-03-02 00:00:00,"""Cash""",Social Media,Shipped,Etchmiadzin,0.0
O100392,C12944,2025-05-03 00:00:00,"""""PayPal""""",Website,Completed,Armavir,0.0
O100393,C10496,2025-06-06 00:00:00,"""Card""",Website,Completed,Dilijan,6.0
O100394,C13434,2025-03-01 00:00:00,"""""bank transfer""""",Website,Completed,Vandz..,0.0
O100395,C11395,2025-04-04 00:00:00,PayPal,Marketplace,Pending,Abovyan,4.5
O100396,C11915,2025-07-11 00:00:00,"""""Card""""",Website,Pending,#Gyumri City,4.5
O100397,C10654,2025-12-22 00:00:00,Card,Mobile App,Pending,"""hrazdAn""",6.0
O100398,C13107,2025-03-14 00:00:00,  aPpLe pAy  ,Website,Shipped,"""""Dilijan""""",0.0
O100399,C10302,2025-09-19 00:00:00,Apple Pay,Website,Cancelled,Yerevan,4.5
O100400,C10437,2025-07-18 00:00:00,#CARD,Website,Completed,hrazdan,6.0
O100401,C12773,2025-08-03 00:00:00,Card,Mobile App,Completed,ARMAVIR,6.0
O100402,C13103,2025-11-02 00:00:00,CARD,Website,Completed,"""""etchmiadzin""""",8.5
O100403,C10185,2025-03-12 00:00:00,'Card',Website,Shipped,DILIJAN,0.0
O100404,C13245,2025-10-22 00:00:00,Card,Website,Completed,Artashat,2.5
O100405,C11589,2025-07-16 00:00:00,'bank transfer',Mobile App,Completed,  Vagharshapat  ,0.0
O100406,C10672,2025-08-05 00:00:00,paypal,Website,Completed,ARTASHAT,4.5
O100407,C11273,2025-04-06 00:00:00,card,Social Media,Shipped,Etchmiadzin,0.0
O100408,C11000,2025-09-07 00:00:00,PayPal,Website,Shipped,'Vanadzor',0.0
O100409,C12326,2025-11-22 00:00:00,Card,Website,Shipped,vanadzor,8.5
O100410,C10682,2025-10-03 00:00:00,Card,Mobile App,Shipped,YerEvAn,0.0
O100411,C11718,2025-12-22 00:00:00,Cash,Website,Completed,Dilijan,4.5
O100412,C13073,2025-11-27 00:00:00,Card,Marketplace,Completed,Armavir,8.5
O100413,C13265,2025-03-30 00:00:00,Card,Social Media,Pending,kapan,6.0
O100414,C13237,2025-10-12 00:00:00,paypal,Marketplace,Cancelled,"""""Hrazdan""""",4.5
O100415,C13058,2025-03-27 00:00:00,Card,Website,Completed,  Abovyan  ,4.5
O100416,C10924,2025-09-08 00:00:00,Bank Transfer,Website,Shipped,vanadzor.,6.0
O100417,C13181,2025-05-28 00:00:00,Card,Marketplace,Completed,vAnAdzoR,0.0
O100418,C12427,2025-03-13 00:00:00,Card,Website,Pending,'Artashat',6.0
O100419,C12882,2025-04-06 00:00:00,cASH,Marketplace,Shipped,YEV.,0.0
O100420,C10998,2025-06-11 00:00:00,  PayPal  ,Social Media,Completed,ABOVYAN,4.5
O100421,C10284,2025-08-19 00:00:00,Card,Mobile App,Completed,Artashat,6.0
O100422,C10420,2025-11-14 00:00:00,'bank transfer',Website,Completed,Artashat,0.0
O100423,C12160,2025-01-28 00:00:00,paypal.,Mobile App,Completed,  Dilijan  ,0.0
O100424,C13065,2025-07-03 00:00:00,PayPal,Website,Cancelled,arTAShaT,0.0
O100425,C12275,2025-01-05 00:00:00,card,Website,Cancelled,  Vanadzor  ,2.5
O100426,C11494,2025-09-06 00:00:00,'bANk tRANSFeR',Website,Completed,hrazdan.,4.5
O100427,C10527,2025-03-11 00:00:00,cash,Website,Cancelled,Abovyan,6.0
O100428,C12543,2025-04-10 00:00:00,Bank Transfer,Mobile App,Cancelled,DILIJAN,4.5
O100429,C10030,2025-07-16 00:00:00,'CASH',Mobile App,Shipped,Abovyan,2.5
O100430,C10161,2025-10-15 00:00:00,caRd,Mobile App,Completed,"Abovyan,",4.5
O100431,C11841,2025-09-16 00:00:00,cash,Marketplace,Completed,etchmiadzin,6.0
O100432,C10704,2025-12-01 00:00:00,Cash.,Website,Cancelled,Armavir,6.0
O100433,C10721,2025-09-11 00:00:00,CASH,Marketplace,Shipped,#Vanadzor,0.0
O100434,C11401,2025-07-29 00:00:00,"PayPal,",Website,Completed,"""gyumri""",0.0
O100435,C10445,2025-12-17 00:00:00,PayPal,Mobile App,Completed,ARMAVIR.,6.0
O100436,C12791,2025-09-09 00:00:00,Card,Marketplace,Pending,Artashat,0.0
O100437,C10426,2025-08-01 00:00:00,Card,Website,Cancelled,Kapan,2.5
O100438,C12551,2025-12-30 00:00:00,CASH,Mobile App,Completed,"ABOVYAN,",8.5
O100439,C11550,2025-08-16 00:00:00,cash,Website,Cancelled,Kapan,0.0
O100440,C11967,2025-09-08 00:00:00,"Apple Pay,",Marketplace,Cancelled,GyumRI,0.0
O100441,C10720,2025-03-27 00:00:00,Bank Transfer,Mobile App,Completed,Vandz.,2.5
O100442,C12731,2025-02-12 00:00:00,card,Mobile App,Completed,DILIJAN,0.0
O100443,C11801,2025-10-17 00:00:00,CASH,Website,Pending,GYM,8.5
O100444,C12629,2025-01-16 00:00:00,Bank Transfer,Mobile App,Completed,"""""Armavir""""",0.0
O100445,C11964,2025-04-23 00:00:00,Bank Transfer,Mobile App,Cancelled,#gyUMrI,0.0
O100446,C11057,2025-05-30 00:00:00,Cash,Website,Cancelled,dilijan,0.0
O100447,C12044,2025-01-17 00:00:00,"Card,",Website,Completed,Kapan,0.0
O100448,C10735,2025-05-21 00:00:00,Card,Website,Completed,gyumri,8.5
O100449,C12738,2025-04-26 00:00:00,Card,Website,Completed,gyumri city,0.0
O100450,C10757,2025-10-03 00:00:00,"Card,",Website,Completed,Dilijan,4.5
O100451,C11795,2025-05-28 00:00:00,Card,Website,Completed,Vanadzor,8.5
O100452,C11643,2025-03-28 00:00:00,PayPal,Marketplace,Pending,VNZ,4.5
O100453,C10753,2025-08-23 00:00:00,Card,Marketplace,Cancelled,Etchmiadzin,6.0
O100454,C13494,2025-10-17 00:00:00,"""PayPal""",Marketplace,Completed,Dilijan,4.5
O100455,C10023,2025-09-11 00:00:00,Card,Marketplace,Shipped,Abovyan,2.5
O100456,C11239,2025-10-09 00:00:00,Card,Website,Shipped,Artashat,2.5
O100457,C10054,2025-09-19 00:00:00,#Cash,Website,Completed,#Dilijan,2.5
O100458,C13097,2025-02-27 00:00:00,Card,Marketplace,Cancelled,Hrazdan,2.5
O100459,C11304,2025-10-21 00:00:00,AppLe PaY,Mobile App,Completed,Armavir.,0.0
O100460,C12851,2025-02-28 00:00:00,card,Website,Completed,diLIJan,2.5
O100461,C12374,2025-05-18 00:00:00,Card,Website,Completed,Vanadzor,0.0
O100462,C10969,2025-10-06 00:00:00,APPle Pay,Website,Completed,ArTashat,2.5
O100463,C12233,2025-07-07 00:00:00,CARD,Website,Completed,Abovyan,0.0
O100464,C12542,2025-10-05 00:00:00,#Card,Website,Shipped,Vandz.,4.5
O100465,C13083,2025-01-22 00:00:00,  card  ,Marketplace,Completed,Artashat,0.0
O100466,C10433,2025-08-14 00:00:00,Cash,Mobile App,Shipped,#Abovyan,0.0
O100467,C10207,2025-10-07 00:00:00,Card,Website,Completed,eTCHMIAdziN,6.0
O100468,C10132,2025-04-22 00:00:00,"""""Card""""",Website,Completed,KAPAN,0.0
O100469,C11362,2025-08-06 00:00:00,PayPal,Marketplace,Completed,Yerev.,0.0
O100470,C11219,2025-02-22 00:00:00,PayPal,Website,Cancelled,Yerevan.,0.0
O100471,C11285,2025-12-01 00:00:00,card,Mobile App,Completed,Gyumri,8.5
O100472,C11305,2025-05-07 00:00:00,Card,Website,Pending,Dilijan,0.0
O100473,C10368,2025-06-02 00:00:00,card,Website,Completed,gyumri,0.0
O100474,C13174,2025-01-17 00:00:00,Cash,Website,Completed,Abovyan,0.0
O100475,C11206,2025-08-19 00:00:00,Card,Marketplace,Completed,"""""Yer""""",2.5
O100476,C12470,2025-05-15 00:00:00,PayPal,Website,Completed,Dilijan,0.0
O100477,C13080,2025-06-28 00:00:00,Bank Transfer,Website,Shipped,"kapan,",0.0
O100478,C12291,2025-02-14 00:00:00,"""CaRd""",Website,Completed,"""Etchmiadzin""",8.5
O100479,C10781,2025-08-13 00:00:00,Bank Transfer,Mobile App,Cancelled,EtCHMIADZIn,0.0
O100480,C12671,2025-03-02 00:00:00,CARD,Mobile App,Completed,"""""Artashat""""",0.0
O100481,C10566,2025-05-02 00:00:00,"Card,",Website,Cancelled,Abovyan,0.0
O100482,C13464,2025-04-18 00:00:00,card,Website,Cancelled,Armavir,2.5
O100483,C10526,2025-10-29 00:00:00,Card.,Marketplace,Completed,  Gyumri  ,2.5
O100484,C10036,2025-12-19 00:00:00,"""""Bank Transfer""""",Mobile App,Completed,Armavir,2.5
O100485,C10177,2025-06-29 00:00:00,CASH,Marketplace,Cancelled,DILIJAN,0.0
O100486,C10638,2025-12-30 00:00:00,Card.,Mobile App,Pending,Etchmiadzin,4.5
O100487,C12899,2025-11-09 00:00:00,Apple Pay,Mobile App,Pending,Armavir,4.5
O100488,C10071,2025-11-20 00:00:00,"""Card""",Website,Completed,vnz,0.0
O100489,C12399,2025-08-08 00:00:00,  Card  ,Mobile App,Completed,Abovyan,4.5
O100490,C12670,2025-03-26 00:00:00,Card,Marketplace,Shipped,Etch.,4.5
O100491,C11172,2025-11-12 00:00:00,"cash,",Website,Pending,yerevan city,4.5
O100492,C11720,2025-03-13 00:00:00,Apple Pay,Website,Cancelled,yerevan,4.5
O100493,C10104,2025-04-16 00:00:00,Cash,Mobile App,Completed,Armavir,0.0
O100494,C11682,2025-04-16 00:00:00,APPLE PAY,Mobile App,Completed,Etchmiadzin,2.5
O100495,C10220,2025-01-31 00:00:00,"""Card""",Mobile App,Completed,Abovyan,0.0
O100496,C11849,2025-10-19 00:00:00,"""Card""",Website,Shipped,"""HRAzdaN""",0.0
O100497,C10862,2025-06-29 00:00:00,Cash,Website,Completed,Kapan,8.5
O100498,C13445,2025-09-30 00:00:00,"BanK traNsFer,",Website,Shipped,armavir.,8.5
O100499,C12565,2025-05-24 00:00:00,Card,Social Media,Completed,dilijan,8.5
O100500,C13331,2025-11-02 00:00:00,PayPal,Social Media,Completed,Kapan,4.5
O100501,C10298,2025-10-03 00:00:00,Card,Website,Completed,Kapan,4.5
O100502,C12908,2025-03-28 00:00:00,Card,Website,Pending,Kapan,0.0
O100503,C10041,2025-06-15 00:00:00,'cAsH',Website,Completed,ABOVYAN,0.0
O100504,C10770,2025-12-27 00:00:00,bank transfer,Website,Shipped,  HRAZDAN  ,2.5
O100505,C12944,2025-05-30 00:00:00,Card,Website,Completed,Dilijan,4.5
O100506,C12539,2025-05-29 00:00:00,  Card  ,Website,Shipped,#Kapan,0.0
O100507,C11462,2025-10-21 00:00:00,cash,Marketplace,Pending,VANADZOR,6.0
O100508,C13118,2025-05-17 00:00:00,Bank Transfer.,Mobile App,Pending,hraZdAn,0.0
O100509,C12132,2025-09-21 00:00:00,"""""paypal""""",Website,Cancelled,"Kapan,",6.0
O100510,C11709,2025-12-14 00:00:00,BANK TRANSFER,Mobile App,Cancelled,'GMR',6.0
O100511,C13129,2025-02-18 00:00:00,Card,Mobile App,Shipped,Kapan.,4.5
O100512,UNKNOWN,2025-03-11 00:00:00,APPLE PAY,Website,Cancelled,#ETCHMIADZIN,0.0
O100513,C10710,2025-07-30 00:00:00,'PAYPAL',Mobile App,Completed,Armavir,8.5
O100514,C10208,2025-01-31 00:00:00,Card,Website,Completed,Kapan,0.0
O100515,C11271,2025-05-22 00:00:00,card,Website,Pending,Abovyan,2.5
O100516,C11234,2025-12-02 00:00:00,Card,Website,Completed,hrazdan,0.0
O100517,C10038,2025-03-06 00:00:00,Card,Social Media,Completed,DILIJAN,4.5
O100518,C11275,2025-12-26 00:00:00,pAYpAL.,Mobile App,Shipped,Dilijan,0.0
O100519,C12973,2025-03-09 00:00:00,'paypal',Website,Completed,Etchmiadzin,0.0
O100520,C11826,2025/13/45,"""PaypaL""",Marketplace,Completed,"gYUmrI,",6.0
O100521,C10761,2025-03-16 00:00:00,Card,Website,Completed,DILIJAN,4.5
O100522,C11436,2025-12-31 00:00:00,"""Cash""",Social Media,Cancelled,eTCHmiadZin,8.5
O100523,C12993,2025-06-14 00:00:00,Card,Mobile App,Cancelled,dilijan,6.0
O100524,C11469,2025-05-07 00:00:00,  Card  ,Mobile App,Completed,Artashat,0.0
O100525,C12099,2025-12-13 00:00:00,BANK TRANSFER,Marketplace,Pending,"""Armavir""",0.0
O100526,C10373,2025-07-21 00:00:00,Card,Mobile App,Cancelled,'Hrazdan',0.0
O100527,C10930,2025-09-08 00:00:00,Bank Transfer,Marketplace,Pending,Hrazdan,0.0
O100528,C10155,2025-03-14 00:00:00,Bank Transfer,Marketplace,Cancelled,Dilijan,0.0
O100529,C11565,2025-10-23 00:00:00,PayPal,Website,Completed,"""Dilijan""",2.5
O100530,C11113,2025-11-20 00:00:00,Card,Website,Completed,Gyumri,0.0
O100531,C12726,2025-05-18 00:00:00,#PayPal,Website,Shipped,Dilijan,0.0
O100532,C12398,2025-11-18 00:00:00,"""Apple Pay""",Website,Pending,"""""vandz.""""",0.0
O100533,C12116,2025-08-01 00:00:00,paypal,Website,Shipped,Artashat,2.5
O100534,C13234,2025-07-12 00:00:00,Bank Transfer,Website,Completed,Kapan,8.5
O100535,C11265,2025-08-20 00:00:00,Bank Transfer,Website,Pending,Armavir,6.0
O100536,C13454,2025-02-08 00:00:00,Card,Marketplace,Shipped,Artashat,8.5
O100537,C13123,2025-11-21 00:00:00,Bank Transfer,Marketplace,Shipped,Vanadzor,6.0
O100538,C10653,2025-02-17 00:00:00,"""Bank Transfer""",Website,Pending,Hrazdan,0.0
O100539,C10062,2025-07-26 00:00:00,Bank Transfer,Website,Shipped,  AbovyAN  ,0.0
O100540,C10508,2025-09-21 00:00:00,PAYpal,Website,Pending,#aBoVYAN,8.5
O100541,C12339,2025-05-23 00:00:00,"""""Card""""",Marketplace,Shipped,hrazdan,0.0
O100542,C13162,2025-12-22 00:00:00,CARD,Website,Completed,Hrazdan,0.0
O100543,C11687,2025-07-08 00:00:00,Cash,Social Media,Cancelled,Abovyan,4.5
O100544,C11447,2025-08-21 00:00:00,Card,Marketplace,Cancelled,Vagharshapat,0.0
O100545,C11692,2025-09-07 00:00:00,Card,Marketplace,Completed,Kapan,0.0
O100546,C12868,2025-06-17 00:00:00,Card,Website,Completed,  Armavir  ,8.5
O100547,C11388,2025-10-25 00:00:00,'card',Website,Pending,vanadzor,0.0
O100548,C12197,2025-01-02 00:00:00,PayPal,Social Media,Shipped,AboVyAn,0.0
O100549,C11294,2025-02-17 00:00:00,Cash,Website,Completed,yev.,8.5
O100550,C12928,2025-08-23 00:00:00,'card',Mobile App,Completed,Yerevan,6.0
O100551,C11604,2025-11-22 00:00:00,Card,Website,Completed,Hrazdan,8.5
O100552,C11139,2025-12-07 00:00:00,Card,Website,Completed,Yer,4.5
O100553,C10703,2025-12-24 00:00:00,CARD,Marketplace,Pending,Artashat,0.0
O100554,C10515,2025-07-03 00:00:00,Card,Mobile App,Completed,VNZ,0.0
O100555,C11937,2025-02-02 00:00:00,Apple Pay,Mobile App,Pending,Dilijan,8.5
O100556,C11833,2025-10-01 00:00:00,CARD,Mobile App,Completed,Artashat,8.5
O100557,C11264,2025-07-23 00:00:00,Bank Transfer,Mobile App,Completed,Hrazdan,6.0
O100558,C10029,2025-04-22 00:00:00,PayPal,Marketplace,Shipped,Gyumri,4.5
O100559,C13214,2025-08-08 00:00:00,Apple Pay,Social Media,Cancelled,aRTASHAT.,0.0
O100560,C10325,2025-04-19 00:00:00,CaRd,Social Media,Shipped,Kapan,4.5
O100561,C12996,2025-09-11 00:00:00,Cash,Marketplace,Completed,#Etchmiadzin,0.0
O100562,C10015,2025-05-18 00:00:00,card,Website,Cancelled,yerevan,0.0
O100563,C10110,2025-06-15 00:00:00,"Cash,",Website,Cancelled,VNZ,0.0
O100564,C12919,2025-05-26 00:00:00,CARD,Website,Completed,Hrazdan,6.0
O100565,C12760,2025-06-22 00:00:00,PAYPAL,Website,Completed,Hrazdan,4.5
O100566,C10106,2025-10-08 00:00:00,Card,Website,Cancelled,Hrazdan.,4.5
O100567,C12426,2025-10-23 00:00:00,CASH.,Website,Completed,"""Vanadzor""",2.5
O100568,C12209,2025-03-08 00:00:00,cash,Website,Shipped,Abovyan,6.0
O100569,C10282,2025-10-17 00:00:00,#Apple Pay,Website,Completed,Etchmiadzin,2.5
O100570,C10268,2025-09-06 00:00:00,Bank Transfer,Mobile App,Completed,Vandz.,0.0
O100571,C12531,2025-06-25 00:00:00,Card,Website,Cancelled,Armavir,2.5
O100572,C12714,2025-12-16 00:00:00,Card,Mobile App,Cancelled,Vanadzor,8.5
O100573,C13144,2025-01-25 00:00:00,CARD,Website,Completed,"abovyan,",0.0
O100574,C11220,2025-01-24 00:00:00,BANK TRANSFER,Mobile App,Completed,"""""Etchmiadzin""""",0.0
O100575,C11266,2025-02-20 00:00:00,  BANK TRANSFER  ,Marketplace,Completed,KAPAN,2.5
O100576,C10597,2025-11-17 00:00:00,Bank Transfer,Website,Shipped,VANADZOR,4.5
O100577,C10798,2025-08-24 00:00:00,Card,Social Media,Completed,aRtAsHaT,0.0
O100578,C11282,2025-01-09 00:00:00,PayPal,Mobile App,Shipped,Hrazdan,8.5
O100579,C12845,2025-03-05 00:00:00,  bank transfer  ,Website,Completed,Hrazdan,6.0
O100580,C11172,2025-03-22 00:00:00,"""apple pay""",Website,Completed,ARTASHAT,6.0
O100581,C11890,2025-08-14 00:00:00,'cash',Marketplace,Pending,vnz,8.5
O100582,C12437,2025-08-22 00:00:00,Card,Mobile App,Pending,"""""gyumri""""",0.0
O100583,C12011,2025-01-01 00:00:00,Card,Website,Completed,Vandz.,8.5
O100584,C12463,2025-08-08 00:00:00,Card,Social Media,Completed,'hRaZDaN',0.0
O100585,C10425,2025-04-14 00:00:00,Bank Transfer,Marketplace,Shipped,Kapan,2.5
O100586,C13044,2025-12-19 00:00:00,baNK trAnsFer,Mobile App,Completed,kapan,4.5
O100587,C11725,2025-03-09 00:00:00,cArD,Marketplace,Cancelled,VANADZOR,0.0
O100588,C13288,2025-11-29 00:00:00,CARD,Mobile App,Completed,Dilijan,0.0
O100589,,2025-06-04 00:00:00,Card,Website,Completed,Artashat,0.0
O100590,C12133,2025-03-23 00:00:00,'PayPal',Mobile App,Completed,"Armavir,",2.5
O100591,,2025-05-21 00:00:00,caRd,Marketplace,Completed,"""Hrazdan""",4.5
